Linux 2.6.32-279.22.1.el6.x86_64 (Delta3.fbu.lab.emc.com) 	05/02/2013 	_x86_64_	(32 CPU)

01:53:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:54:19 PM   27    5.84    0.00    6.87   33.33    0.00    0.00    0.00    0.00   53.95
01:54:19 PM   28    4.75    0.00    5.42   32.20    0.00    0.00    0.00    0.00   57.63
01:54:19 PM   29    4.76    0.00    4.08   27.21    0.00    0.00    0.00    0.00   63.95
01:54:19 PM   30    3.04    0.00    3.38   28.72    0.00    0.00    0.00    0.00   64.86
01:54:19 PM   31    2.40    0.00    3.08   26.71    0.00    0.00    0.00    0.00   67.81

01:54:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:54:22 PM  all    8.40    0.00    8.69   28.85    0.00    0.10    0.00    0.00   53.96
01:54:22 PM    0   30.68    0.00   29.92   31.82    0.00    0.00    0.00    0.00    7.58
01:54:22 PM    1   11.48    0.00   20.66   40.98    0.00    0.98    0.00    0.00   25.90
01:54:22 PM    2   10.33    0.00   16.00   42.00    0.00    0.67    0.00    0.00   31.00
01:54:22 PM    3   13.67    0.00   12.00   42.67    0.00    0.33    0.00    0.00   31.33
01:54:22 PM    4    9.06    0.00    8.05   42.62    0.00    0.34    0.00    0.00   39.93
01:54:22 PM    5   13.76    0.00    7.05   37.25    0.00    0.00    0.00    0.00   41.95
01:54:22 PM    6    7.69    0.00    6.02   33.44    0.00    0.33    0.00    0.00   52.51
01:54:22 PM    7    6.08    0.00    5.41   26.01    0.00    0.00    0.00    0.00   62.50
01:54:22 PM    8   11.45    0.00   13.47   35.02    0.00    0.00    0.00    0.00   40.07
01:54:22 PM    9    8.50    0.00   10.20   36.39    0.00    0.00    0.00    0.00   44.90
01:54:22 PM   10    8.19    0.00    9.90   28.67    0.00    0.00    0.00    0.00   53.24
01:54:22 PM   11    7.88    0.00   10.27   25.34    0.00    0.00    0.00    0.00   56.51
01:54:22 PM   12    6.73    0.00    8.42   25.93    0.00    0.00    0.00    0.00   58.92
01:54:22 PM   13    5.03    0.00    6.38   21.48    0.00    0.00    0.00    0.00   67.11
01:54:22 PM   14    5.67    0.00    5.67   22.00    0.00    0.00    0.00    0.00   66.67
01:54:22 PM   15    5.05    0.00    6.40   26.60    0.00    0.00    0.00    0.00   61.95
01:54:22 PM   16   20.55    0.00   14.38   40.75    0.00    0.00    0.00    0.00   24.32
01:54:22 PM   17   13.56    0.00    9.49   38.31    0.00    0.00    0.00    0.00   38.64
01:54:22 PM   18   15.93    0.00    9.83   35.25    0.00    0.00    0.00    0.00   38.98
01:54:22 PM   19    8.53    0.00    8.19   29.01    0.00    0.00    0.00    0.00   54.27
01:54:22 PM   20    6.42    0.00    4.73   22.30    0.00    0.00    0.00    0.00   66.55
01:54:22 PM   21    5.70    0.00    5.03   23.49    0.00    0.00    0.00    0.00   65.77
01:54:22 PM   22    3.33    0.00    2.67   20.33    0.00    0.00    0.00    0.00   73.67
01:54:22 PM   23    2.32    0.00    2.98   20.20    0.00    0.00    0.00    0.00   74.50
01:54:22 PM   24    6.42    0.00    7.77   28.72    0.00    0.00    0.00    0.00   57.09
01:54:22 PM   25    5.44    0.00    7.48   21.09    0.00    0.00    0.00    0.00   65.99
01:54:22 PM   26    4.42    0.00    7.82   24.15    0.00    0.00    0.00    0.00   63.61
01:54:22 PM   27    5.76    0.00    6.10   23.05    0.00    0.00    0.00    0.00   65.08
01:54:22 PM   28    4.42    0.00    6.80   19.73    0.00    0.00    0.00    0.00   69.05
01:54:22 PM   29    2.36    0.00    3.37   19.53    0.00    0.00    0.00    0.00   74.75
01:54:22 PM   30    2.68    0.00    5.37   21.81    0.00    0.00    0.00    0.00   70.13
01:54:22 PM   31    2.01    0.00    2.68   17.11    0.00    0.00    0.00    0.00   78.19

01:54:22 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:54:25 PM  all   11.00    0.00    8.86   31.01    0.00    0.06    0.00    0.00   49.07
01:54:25 PM    0   28.41    0.00   25.00   26.14    0.00    0.00    0.00    0.00   20.45
01:54:25 PM    1   14.00    0.00   18.00   34.33    0.00    1.00    0.00    0.00   32.67
01:54:25 PM    2   14.09    0.00   15.44   34.90    0.00    1.01    0.00    0.00   34.56
01:54:25 PM    3   15.86    0.00   10.00   35.86    0.00    0.00    0.00    0.00   38.28
01:54:25 PM    4   11.90    0.00    6.80   35.37    0.00    0.00    0.00    0.00   45.92
01:54:25 PM    5   11.53    0.00    8.47   32.20    0.00    0.34    0.00    0.00   47.46
01:54:25 PM    6   11.04    0.00    5.69   32.11    0.00    0.00    0.00    0.00   51.17
01:54:25 PM    7    9.43    0.00    5.39   30.30    0.00    0.00    0.00    0.00   54.88
01:54:25 PM    8   16.16    0.00   13.47   30.64    0.00    0.00    0.00    0.00   39.73
01:54:25 PM    9   15.25    0.00   12.88   31.86    0.00    0.00    0.00    0.00   40.00
01:54:25 PM   10   12.59    0.00   10.54   31.97    0.00    0.00    0.00    0.00   44.90
01:54:25 PM   11   11.37    0.00    9.36   32.44    0.00    0.00    0.00    0.00   46.82
01:54:25 PM   12   10.81    0.00    8.11   32.77    0.00    0.00    0.00    0.00   48.31
01:54:25 PM   13   10.30    0.00    8.31   33.89    0.00    0.00    0.00    0.00   47.51
01:54:25 PM   14    9.06    0.00    7.38   33.56    0.00    0.00    0.00    0.00   50.00
01:54:25 PM   15    8.67    0.00    6.67   32.33    0.00    0.00    0.00    0.00   52.33
01:54:25 PM   16   17.12    0.00   13.01   37.33    0.00    0.00    0.00    0.00   32.53
01:54:25 PM   17   16.78    0.00   12.67   33.56    0.00    0.00    0.00    0.00   36.99
01:54:25 PM   18   14.68    0.00   12.29   30.38    0.00    0.00    0.00    0.00   42.66
01:54:25 PM   19    8.05    0.00    6.38   32.21    0.00    0.00    0.00    0.00   53.36
01:54:25 PM   20    7.74    0.00    6.40   28.96    0.00    0.00    0.00    0.00   56.90
01:54:25 PM   21    7.14    0.00    6.80   28.91    0.00    0.00    0.00    0.00   57.14
01:54:25 PM   22    6.38    0.00    4.03   26.17    0.00    0.00    0.00    0.00   63.42
01:54:25 PM   23    5.69    0.00    4.35   24.75    0.00    0.00    0.00    0.00   65.22
01:54:25 PM   24    9.18    0.00    7.48   32.31    0.00    0.00    0.00    0.00   51.02
01:54:25 PM   25   10.40    0.00   10.40   32.55    0.00    0.00    0.00    0.00   46.64
01:54:25 PM   26    8.42    0.00    7.74   30.64    0.00    0.00    0.00    0.00   53.20
01:54:25 PM   27    7.74    0.00    5.05   31.31    0.00    0.00    0.00    0.00   55.89
01:54:25 PM   28    7.09    0.00    4.73   24.66    0.00    0.00    0.00    0.00   63.51
01:54:25 PM   29    6.40    0.00    4.71   26.26    0.00    0.00    0.00    0.00   62.63
01:54:25 PM   30    5.74    0.00    3.38   26.01    0.00    0.00    0.00    0.00   64.86
01:54:25 PM   31    6.06    0.00    4.38   23.91    0.00    0.00    0.00    0.00   65.66

01:54:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:54:28 PM  all   10.79    0.00    7.99   18.35    0.00    0.03    0.00    0.00   62.85
01:54:28 PM    0   20.83    0.00   17.05   26.14    0.00    0.00    0.00    0.00   35.98
01:54:28 PM    1   12.46    0.00   13.47   23.57    0.00    0.34    0.00    0.00   50.17
01:54:28 PM    2   10.93    0.00   11.26   18.87    0.00    0.00    0.00    0.00   58.94
01:54:28 PM    3   14.05    0.00    7.36   17.06    0.00    0.00    0.00    0.00   61.54
01:54:28 PM    4   11.04    0.00    6.69   19.06    0.00    0.00    0.00    0.00   63.21
01:54:28 PM    5   11.67    0.00    5.33   15.67    0.00    0.00    0.00    0.00   67.33
01:54:28 PM    6   10.03    0.00    5.69   16.39    0.00    0.00    0.00    0.00   67.89
01:54:28 PM    7   10.40    0.00    6.04   15.77    0.00    0.00    0.00    0.00   67.79
01:54:28 PM    8   15.82    0.00   13.13   21.55    0.00    0.00    0.00    0.00   49.49
01:54:28 PM    9   13.51    0.00   10.81   20.27    0.00    0.00    0.00    0.00   55.41
01:54:28 PM   10   14.33    0.00   11.33   18.00    0.00    0.00    0.00    0.00   56.33
01:54:28 PM   11   11.00    0.00    8.00   21.33    0.00    0.00    0.00    0.00   59.67
01:54:28 PM   12    9.76    0.00    6.73   18.86    0.00    0.00    0.00    0.00   64.65
01:54:28 PM   13   10.10    0.00    7.07   20.20    0.00    0.00    0.00    0.00   62.63
01:54:28 PM   14    9.06    0.00    7.38   19.13    0.00    0.00    0.00    0.00   64.43
01:54:28 PM   15   10.10    0.00    5.05   17.85    0.00    0.00    0.00    0.00   67.00
01:54:28 PM   16   15.70    0.00   10.58   23.89    0.00    0.00    0.00    0.00   49.83
01:54:28 PM   17   12.59    0.00    8.16   18.03    0.00    0.00    0.00    0.00   61.22
01:54:28 PM   18   11.04    0.00    6.69   16.05    0.00    0.00    0.00    0.00   66.22
01:54:28 PM   19    9.36    0.00    9.03   15.38    0.00    0.33    0.00    0.00   65.89
01:54:28 PM   20    8.36    0.00    5.35   16.05    0.00    0.00    0.00    0.00   70.23
01:54:28 PM   21    9.06    0.00    4.03   15.10    0.00    0.00    0.00    0.00   71.81
01:54:28 PM   22    8.03    0.00    4.01   18.06    0.00    0.00    0.00    0.00   69.90
01:54:28 PM   23    8.05    0.00    4.03   17.11    0.00    0.00    0.00    0.00   70.81
01:54:28 PM   24   10.54    0.00    9.86   17.35    0.00    0.00    0.00    0.00   62.24
01:54:28 PM   25   11.49    0.00    9.12   17.23    0.00    0.00    0.00    0.00   62.16
01:54:28 PM   26    9.43    0.00   10.44   17.17    0.00    0.00    0.00    0.00   62.96
01:54:28 PM   27    8.78    0.00    9.80   16.89    0.00    0.00    0.00    0.00   64.53
01:54:28 PM   28    6.42    0.00    4.73   18.58    0.00    0.00    0.00    0.00   70.27
01:54:28 PM   29    7.09    0.00    7.43   17.57    0.00    0.00    0.00    0.00   67.91
01:54:28 PM   30    8.45    0.00    7.43   16.89    0.00    0.00    0.00    0.00   67.23
01:54:28 PM   31    6.69    0.00    4.35   18.06    0.00    0.00    0.00    0.00   70.90

01:54:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:54:31 PM  all   11.81    0.00    7.62   14.13    0.01    0.02    0.00    0.00   66.41
01:54:31 PM    0   24.09    0.00   17.52   48.18    0.00    0.00    0.00    0.00   10.22
01:54:31 PM    1   14.14    0.00   11.84   17.11    0.00    0.66    0.00    0.00   56.25
01:54:31 PM    2   12.33    0.00    9.67   14.33    0.00    0.33    0.00    0.00   63.33
01:54:31 PM    3   12.46    0.00    6.73   11.78    0.00    0.00    0.00    0.00   69.02
01:54:31 PM    4   12.46    0.00    6.40   10.10    0.00    0.00    0.00    0.00   71.04
01:54:31 PM    5   12.71    0.00    6.02   11.04    0.00    0.00    0.00    0.00   70.23
01:54:31 PM    6   11.45    0.00    5.72   10.77    0.00    0.00    0.00    0.00   72.05
01:54:31 PM    7   12.00    0.00    5.33   10.33    0.00    0.00    0.00    0.00   72.33
01:54:31 PM    8   18.18    0.00   11.78   16.84    0.00    0.00    0.00    0.00   53.20
01:54:31 PM    9   14.29    0.00    8.50   16.67    0.00    0.00    0.00    0.00   60.54
01:54:31 PM   10   13.22    0.00    8.81   14.58    0.00    0.00    0.00    0.00   63.39
01:54:31 PM   11   12.79    0.00    7.41   14.81    0.00    0.00    0.00    0.00   64.98
01:54:31 PM   12   12.37    0.00    6.69   15.05    0.00    0.00    0.00    0.00   65.89
01:54:31 PM   13   10.44    0.00    6.40   14.14    0.00    0.00    0.00    0.00   69.02
01:54:31 PM   14   11.37    0.00    5.35   13.38    0.00    0.00    0.00    0.00   69.90
01:54:31 PM   15    9.40    0.00    6.38   13.42    0.00    0.00    0.00    0.00   70.81
01:54:31 PM   16   16.16    0.00   12.12   23.91    0.00    0.00    0.00    0.00   47.81
01:54:31 PM   17   11.15    0.00    7.43   12.84    0.00    0.00    0.00    0.00   68.58
01:54:31 PM   18   12.16    0.00    8.78   10.47    0.00    0.00    0.00    0.00   68.58
01:54:31 PM   19   10.77    0.00    4.38   11.78    0.00    0.00    0.00    0.00   73.06
01:54:31 PM   20   10.17    0.00    4.07   10.85    0.00    0.00    0.00    0.00   74.92
01:54:31 PM   21    9.40    0.00    5.03    9.73    0.00    0.00    0.00    0.00   75.84
01:54:31 PM   22    8.78    0.00    4.05    9.46    0.00    0.00    0.00    0.00   77.70
01:54:31 PM   23    8.78    0.00    6.76   10.47    0.00    0.00    0.00    0.00   73.99
01:54:31 PM   24   12.88    0.00    7.12   14.58    0.00    0.00    0.00    0.00   65.42
01:54:31 PM   25   10.17    0.00    7.46   13.22    0.00    0.00    0.00    0.00   69.15
01:54:31 PM   26   10.58    0.00   12.97   13.31    0.00    0.00    0.00    0.00   63.14
01:54:31 PM   27    8.84    0.00    7.48   12.24    0.00    0.00    0.00    0.00   71.43
01:54:31 PM   28   10.14    0.00   10.47   11.82    0.00    0.00    0.00    0.00   67.57
01:54:31 PM   29    7.72    0.00    4.70   13.42    0.00    0.00    0.00    0.00   74.16
01:54:31 PM   30    9.40    0.00    4.03   12.08    0.00    0.00    0.00    0.00   74.50
01:54:31 PM   31    8.45    0.00    6.42   11.82    0.00    0.00    0.00    0.00   73.31

01:54:31 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:54:34 PM  all   12.49    0.00    8.26   14.57    0.00    0.03    0.00    0.00   64.65
01:54:34 PM    0   24.63    0.00   18.75   51.84    0.00    0.00    0.00    0.00    4.78
01:54:34 PM    1   14.05    0.00   14.05   18.06    0.00    0.33    0.00    0.00   53.51
01:54:34 PM    2   14.24    0.00   10.93   14.90    0.00    0.33    0.00    0.00   59.60
01:54:34 PM    3   14.58    0.00    8.47   14.58    0.00    0.34    0.00    0.00   62.03
01:54:34 PM    4   15.10    0.00    6.38   13.09    0.00    0.00    0.00    0.00   65.44
01:54:34 PM    5   12.79    0.00    6.40   12.12    0.00    0.00    0.00    0.00   68.69
01:54:34 PM    6   12.84    0.00    6.08   11.49    0.00    0.00    0.00    0.00   69.59
01:54:34 PM    7   13.67    0.00    9.00   10.00    0.00    0.00    0.00    0.00   67.33
01:54:34 PM    8   17.41    0.00    9.56   16.72    0.00    0.00    0.00    0.00   56.31
01:54:34 PM    9   15.10    0.00    9.73   13.76    0.00    0.00    0.00    0.00   61.41
01:54:34 PM   10   14.14    0.00    8.08   13.13    0.00    0.00    0.00    0.00   64.65
01:54:34 PM   11   12.16    0.00    9.12   13.18    0.00    0.00    0.00    0.00   65.54
01:54:34 PM   12   12.79    0.00    8.42   14.48    0.00    0.00    0.00    0.00   64.31
01:54:34 PM   13   11.11    0.00    7.41   15.15    0.00    0.00    0.00    0.00   66.33
01:54:34 PM   14   11.11    0.00    7.07   13.47    0.00    0.00    0.00    0.00   68.35
01:54:34 PM   15   11.78    0.00    6.06   12.12    0.00    0.00    0.00    0.00   70.03
01:54:34 PM   16   14.92    0.00    9.83   25.42    0.00    0.00    0.00    0.00   49.83
01:54:34 PM   17   13.80    0.00   11.78   15.49    0.00    0.00    0.00    0.00   58.92
01:54:34 PM   18   12.42    0.00    9.73   10.40    0.00    0.00    0.00    0.00   67.45
01:54:34 PM   19   11.49    0.00    6.08   10.14    0.00    0.00    0.00    0.00   72.30
01:54:34 PM   20   11.30    0.00    8.90   10.96    0.00    0.00    0.00    0.00   68.84
01:54:34 PM   21   10.81    0.00    4.39   10.47    0.00    0.00    0.00    0.00   74.32
01:54:34 PM   22    9.73    0.00    5.37   10.74    0.00    0.00    0.00    0.00   74.16
01:54:34 PM   23   10.17    0.00    5.08   10.17    0.00    0.00    0.00    0.00   74.58
01:54:34 PM   24   12.46    0.00    7.74   13.47    0.00    0.00    0.00    0.00   66.33
01:54:34 PM   25   11.45    0.00    6.40   14.14    0.00    0.00    0.00    0.00   68.01
01:54:34 PM   26   10.14    0.00    6.08   13.51    0.00    0.00    0.00    0.00   70.27
01:54:34 PM   27   10.44    0.00    7.41   13.47    0.00    0.00    0.00    0.00   68.69
01:54:34 PM   28    9.15    0.00   10.51   13.90    0.00    0.00    0.00    0.00   66.44
01:54:34 PM   29    8.03    0.00    7.36   14.05    0.00    0.00    0.00    0.00   70.57
01:54:34 PM   30    8.42    0.00    7.74   13.47    0.00    0.00    0.00    0.00   70.37
01:54:34 PM   31    8.67    0.00    5.00   11.67    0.00    0.00    0.00    0.00   74.67

01:54:34 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:54:37 PM  all   12.24    0.00    8.18   13.73    0.00    0.02    0.00    0.00   65.83
01:54:37 PM    0   20.88    0.00   17.95   42.86    0.00    0.00    0.00    0.00   18.32
01:54:37 PM    1   13.86    0.00   12.87   15.51    0.00    0.33    0.00    0.00   57.43
01:54:37 PM    2   12.67    0.00   11.00   12.67    0.00    0.33    0.00    0.00   63.33
01:54:37 PM    3   13.47    0.00    7.07   12.79    0.00    0.00    0.00    0.00   66.67
01:54:37 PM    4   11.78    0.00    7.74   11.78    0.00    0.00    0.00    0.00   68.69
01:54:37 PM    5   12.42    0.00    6.71   11.41    0.00    0.00    0.00    0.00   69.46
01:54:37 PM    6   12.04    0.00    6.35   11.37    0.00    0.00    0.00    0.00   70.23
01:54:37 PM    7   11.11    0.00    5.72   11.11    0.00    0.00    0.00    0.00   72.05
01:54:37 PM    8   15.82    0.00   11.78   15.15    0.00    0.00    0.00    0.00   57.24
01:54:37 PM    9   15.59    0.00   10.17   14.58    0.00    0.00    0.00    0.00   59.66
01:54:37 PM   10   15.61    0.00    9.63   14.29    0.00    0.00    0.00    0.00   60.47
01:54:37 PM   11   12.12    0.00    8.75   14.48    0.00    0.00    0.00    0.00   64.65
01:54:37 PM   12   12.50    0.00    8.11   14.53    0.00    0.00    0.00    0.00   64.86
01:54:37 PM   13   13.76    0.00    8.05   15.77    0.00    0.00    0.00    0.00   62.42
01:54:37 PM   14   12.04    0.00    6.69   13.38    0.00    0.00    0.00    0.00   67.89
01:54:37 PM   15   10.10    0.00    8.75   12.79    0.00    0.00    0.00    0.00   68.35
01:54:37 PM   16   15.15    0.00    9.43   17.17    0.00    0.00    0.00    0.00   58.25
01:54:37 PM   17   12.50    0.00    8.45   13.51    0.00    0.00    0.00    0.00   65.54
01:54:37 PM   18   12.08    0.00    8.72   12.08    0.00    0.00    0.00    0.00   67.11
01:54:37 PM   19   11.45    0.00    5.39   11.78    0.00    0.00    0.00    0.00   71.38
01:54:37 PM   20   10.74    0.00    6.04   10.40    0.00    0.00    0.00    0.00   72.82
01:54:37 PM   21   10.40    0.00    5.70   11.07    0.00    0.00    0.00    0.00   72.82
01:54:37 PM   22    9.73    0.00    4.70   10.40    0.00    0.00    0.00    0.00   75.17
01:54:37 PM   23    9.09    0.00    4.04   11.78    0.00    0.00    0.00    0.00   75.08
01:54:37 PM   24   13.27    0.00   10.54   12.24    0.00    0.00    0.00    0.00   63.95
01:54:37 PM   25   12.88    0.00   11.86   12.54    0.00    0.00    0.00    0.00   62.71
01:54:37 PM   26   12.08    0.00    9.06   10.74    0.00    0.00    0.00    0.00   68.12
01:54:37 PM   27    9.40    0.00    6.38   14.09    0.00    0.00    0.00    0.00   70.13
01:54:37 PM   28   10.85    0.00    8.14   12.88    0.00    0.00    0.00    0.00   68.14
01:54:37 PM   29    8.47    0.00    5.42   13.56    0.00    0.00    0.00    0.00   72.54
01:54:37 PM   30    9.36    0.00    4.68   10.70    0.00    0.00    0.00    0.00   75.25
01:54:37 PM   31    9.12    0.00    7.09   12.16    0.00    0.00    0.00    0.00   71.62

01:54:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:54:40 PM  all   11.69    0.00    8.14   22.40    0.00    0.03    0.00    0.00   57.73
01:54:40 PM    0   22.63    0.00   18.61   45.26    0.00    0.00    0.00    0.00   13.50
